ano,sigla_uf,id_municipio,familia_ocupacional_cbo,quantidade_profissionais,soma_carga_horaria_ambulatorial
2024,SP,3542602,2144,2,0
2024,SP,3548807,4223,23,0
2024,SP,3518800,8414,1,0
2021,SP,3549805,2123,2,0
2022,SP,3518107,1114,2,0
2022,SP,3522604,2124,3,0
2022,SP,3509502,3225,12,86
2022,SP,3518800,3911,35,0
2022,SP,3543402,2221,2,0
2022,SP,3522406,4201,5,0
2021,SP,3541406,3172,2,0
2021,SP,3522604,2522,3,0
2021,SP,3526704,2030,1,18
2021,SP,3534401,2512,1,0
2022,SP,3504602,4241,6,0
2022,SP,3507605,5135,21,0
2023,SP,3524808,5135,6,0
2023,SP,3550308,9501,15,0
2024,SP,3526209,7630,1,0
2024,SP,3550308,2141,29,0
2024,SP,3552502,3911,12,0
2023,SP,3556701,2522,1,0
2023,SP,3530607,2131,6,46
2023,SP,3506102,3221,1,0
2021,SP,3510203,2410,1,0
2021,SP,3548906,3542,3,0
2022,SP,3502507,1313,1,0
2022,SP,3530508,6220,1,0
2021,SP,3505500,9113,2,0
2021,SP,3548708,5135,37,0
2024,SP,3523107,1425,6,0
2024,SP,3516309,1422,3,0
2024,SP,3518404,5135,11,0
2024,SP,3505500,9153,5,0
2021,SP,3552403,2543,3,0
2022,SP,3555406,4102,1,0
2023,SP,3520707,2140,1,0
2023,SP,3538709,7257,2,0
2022,SP,3549904,3171,7,0
2022,SP,3507506,2410,2,0
2022,SP,3510609,4151,2,0
2024,SP,3500105,3172,2,0
2022,SP,3523909,3171,2,0
2022,SP,3548500,1416,1,0
2022,SP,3509502,2524,34,0
2022,SP,3551900,2132,1,40
2021,SP,3552403,2392,21,40
2023,SP,3541406,7825,7,0
2023,SP,3518701,4132,13,0
2021,SP,3516200,5241,10,0
2022,SP,3507803,2112,1,0
2022,SP,3525300,2525,5,0
2022,SP,3527306,1423,1,0
2022,SP,3522109,2124,2,0
2021,SP,3510203,4241,5,0
2021,SP,3530607,7152,8,0
2024,SP,3534401,2033,2,0
2023,SP,3522406,3122,3,120
2023,SP,3534401,3281,11,0
2021,SP,3520442,3331,1,0
2021,SP,3550308,5103,10,0
2024,SP,3549102,7233,2,0
2024,SP,3510500,2131,4,0
2022,SP,3541406,1423,3,0
2022,SP,3550605,3541,3,0
2022,SP,3548500,7241,24,0
2022,SP,3544251,5173,8,0
2023,SP,3508801,7911,1,40
2023,SP,3547809,7630,5,0
2023,SP,3554102,2524,6,0
2021,SP,3542602,3911,18,0
2024,SP,3524006,1425,1,0
2024,SP,3518800,2142,7,0
2022,SP,3556404,2124,1,0
2021,SP,3543402,5153,10,346
2021,SP,3538709,3731,4,0
2022,SP,3551603,3172,3,0
2022,SP,3518701,8414,3,0
2022,SP,3539301,3511,1,0
2023,SP,3516408,1416,1,0
2023,SP,3545209,5153,4,0
2023,SP,3509502,2263,2,39
2023,SP,3522604,3542,4,0
2022,SP,3515186,3111,3,0
2021,SP,3509502,2711,4,0
2021,SP,3506508,3331,2,0
2021,SP,3509502,5121,39,0
2021,SP,3547809,9542,1,0
2022,SP,3549805,7664,3,56
2023,SP,3514502,2523,1,0
2023,SP,3530607,5133,7,0
2023,SP,3529906,2523,1,0
2023,SP,3548500,2124,24,0
2023,SP,3550308,2349,1,0
2023,SP,3512407,2142,1,0
2023,SP,3507605,5135,21,0
2023,SP,3530607,7156,9,0
2023,SP,3546405,7632,1,0
2021,SP,3507506,7170,1,0
2022,SP,3542602,2522,2,0
2022,SP,3513504,3513,2,0
2022,SP,3550308,9922,1,0
2022,SP,3538709,2124,15,0
2022,SP,3549706,6220,1,0
2022,SP,3522307,2410,3,0
2024,SP,3504008,2124,3,0
2024,SP,3550308,1427,39,0
2021,SP,3550308,2613,42,0
2021,SP,3539301,7152,2,0
2022,SP,3513801,2143,3,0
2022,SP,3554102,3542,7,0
2022,SP,3548906,3951,5,0
2022,SP,3503307,5173,10,0
2022,SP,3543402,3011,7,0
2022,SP,3544251,2123,1,0
2022,SP,3505500,2522,9,0
2022,SP,3530607,2141,3,0
2022,SP,3510401,7632,1,0
2022,SP,3522505,4223,9,0
2024,SP,3522208,5141,2,0
2024,SP,3506003,7152,5,0
2022,SP,3534807,2392,1,0
2022,SP,3543303,7152,1,0
2022,SP,3535804,3221,3,15
2022,SP,3509502,7241,12,0
2024,SP,3533908,2313,1,0
2024,SP,3509502,5121,31,0
2021,SP,3515707,7664,2,20
2022,SP,3535507,3172,2,0
2023,SP,3541406,2131,6,160
2021,SP,3554102,8118,1,0
2022,SP,3534609,3172,2,0
2022,SP,3549904,5102,3,0
2023,SP,3507506,3172,10,0
2024,SP,3536505,2124,2,0
2024,SP,3524402,3912,2,0
2024,SP,3554102,5153,14,400
2024,SP,3526902,3221,5,185
2022,SP,3530300,2149,3,20
2024,SP,3505500,2522,9,0
2024,SP,3503208,2614,3,0
2024,SP,3513009,2392,7,0
2024,SP,3522406,1144,1,0
2023,SP,3518404,2524,1,0
2024,SP,3505708,4201,21,0
2024,SP,3556701,8414,1,0
2024,SP,3550308,4153,58,0
2024,SP,3548906,3223,3,24
2024,SP,3506508,3911,14,0
2023,SP,3509502,2131,22,331
2023,SP,3550704,3542,2,0
2024,SP,3539905,1424,1,0
2024,SP,3507001,2525,1,0
2024,SP,3549805,2011,3,30
2024,SP,3547809,5133,5,0
2023,SP,3549706,4241,14,0
2023,SP,3526902,2030,15,76
2023,SP,3550308,3133,19,0
2023,SP,3516200,3252,2,0
2023,SP,3522208,9511,6,0
2024,SP,3506003,5141,1,0
2024,SP,3522307,3172,5,0
2023,SP,3524402,1114,2,0
2022,SP,3501608,6220,1,0
2024,SP,3530706,2131,4,110
2024,SP,3538709,2143,2,0
2023,SP,3502507,2124,1,0
2023,SP,3552502,4201,1,0
2022,SP,3547809,7155,1,0
2022,SP,3525300,7152,6,0
2022,SP,3542602,1424,1,0
2022,SP,3549904,3172,14,0
2023,SP,3548500,7241,22,0
2023,SP,3505708,4201,23,0
2023,SP,3500105,5135,13,0
2024,SP,3541406,4122,1,0
2024,SP,3531803,3252,4,40
2024,SP,3549904,2344,7,0
2024,SP,3552403,3513,1,0
2024,SP,3538709,1427,1,0
2024,SP,3513504,2124,4,0
2023,SP,3504008,5153,5,63
2023,SP,3513108,2523,1,0
2023,SP,3549904,1210,1,0
2023,SP,3510609,2522,1,0
2023,SP,3503208,2311,1,0
2023,SP,3530805,3134,1,0
2023,SP,3556008,3221,1,8
2024,SP,3500105,5135,10,0
2024,SP,3549102,3911,24,0
2022,SP,3555406,1114,1,0
2022,SP,3543907,4223,9,0
2022,SP,3552205,7152,5,0
2022,SP,3541505,7170,1,0
2022,SP,3546702,3133,1,0
2023,SP,3549102,2711,2,0
2023,SP,3555000,5121,62,0
2024,SP,3550605,2611,1,0
2023,SP,3538709,5173,36,0
2024,SP,3541604,2123,1,0
2022,SP,3552403,3111,1,0
2022,SP,3506508,7102,1,0
2022,SP,3530607,5135,51,0
2024,SP,3522604,7222,2,0
2024,SP,3525904,4102,3,0
2024,SP,3505500,2033,54,12
2024,SP,3534401,7156,29,0
2021,SP,3519808,7911,2,0
2023,SP,3513009,2030,1,44
2024,SP,3552205,2142,9,0
2024,SP,3511102,5131,47,0
2024,SP,3506102,3252,2,0
2024,SP,3504008,2149,1,0
2023,SP,3552205,5172,6,0
2023,SP,3550308,3141,24,0
2023,SP,3537156,2141,1,0
2022,SP,3524402,3131,4,0
2022,SP,3501608,5135,10,0
2024,SP,3518404,4151,1,0
2023,SP,3550308,7166,39,0
2023,SP,3505500,3225,4,176
2023,SP,3547809,3341,5,0
2023,SP,3522208,9112,2,0
2023,SP,3541406,3513,13,0
2024,SP,3513405,2545,1,0
2024,SP,3543402,4102,1,0
2024,SP,3530607,7166,4,0
2021,SP,3548906,2149,1,0
2023,SP,3502804,1427,1,0
2024,SP,3554003,2142,1,0
2024,SP,3547809,7152,6,0
2021,SP,3525300,3911,4,0
2022,SP,3548500,7166,49,0
2023,SP,3539806,5153,1,0
2023,SP,3513801,8621,4,0
2023,SP,3548708,2512,1,0
2023,SP,3505203,7630,2,0
2023,SP,3550308,3223,19,459
2024,SP,3502705,4102,2,0
2023,SP,3547809,5121,1,0
2022,SP,3524402,7824,26,0
2023,SP,3518800,7664,3,64
2023,SP,3514106,2524,1,0
2023,SP,3501905,5199,4,0
2022,SP,3557006,7152,1,0
2022,SP,3503208,1422,2,0
2023,SP,3514106,2132,1,30
2023,SP,3550605,3542,2,0
2022,SP,3529005,2522,3,0
2023,SP,3548906,2142,4,0
2021,SP,3548500,4211,9,0
2024,SP,3551504,1313,1,0
2024,SP,3521705,5153,1,40
2024,SP,3530706,3911,3,0
2024,SP,3549102,5135,13,0
2023,SP,3550308,4142,3,0
2023,SP,3552809,7241,4,0
2022,SP,3516408,5173,21,0
2024,SP,3541406,3513,10,0
2024,SP,3547809,4211,6,0
2024,SP,3509601,5121,3,0
2024,SP,3543402,3225,4,26
2024,SP,3532009,7832,1,0
2022,SP,3548708,1424,4,0
2023,SP,3550308,1313,3,0
2023,SP,3534401,1210,5,0
2023,SP,3552205,2525,8,0
2024,SP,3530607,1423,3,0
2023,SP,3541406,2142,2,0
2023,SP,3552205,4223,9,0
2024,SP,3529401,5193,2,0
2024,SP,3548906,2344,54,4
2024,SP,3524402,2524,12,0
2024,SP,3525300,5131,12,0
2024,SP,3507605,7156,5,0
2024,SP,3507506,3281,1,0
2024,SP,3518800,2524,9,0
2023,SP,3513801,7152,1,0
2023,SP,3509502,1426,2,0
2023,SP,3548708,1412,1,0
2024,SP,3527306,5135,7,0
2023,SP,3534401,5172,5,0
2024,SP,3550704,5172,1,0
2024,SP,3543402,9511,2,0
2024,SP,3505708,9153,12,0
2022,SP,3518404,7152,2,0
2022,SP,3543303,3331,5,0
2023,SP,3542602,1422,1,0
2023,SP,3525300,3515,1,0
2023,SP,3529401,4102,3,0
2021,SP,3522703,3252,1,5
2021,SP,3539509,2263,1,2
2022,SP,3539301,5135,13,0
2022,SP,3513801,7632,1,0
2023,SP,3510500,6230,5,0
2023,SP,3522208,1427,3,0
2024,SP,3550308,2311,12,0
2023,SP,3517406,2522,1,0
2023,SP,3504107,2611,1,0
2021,SP,3548500,2410,5,0
2021,SP,3538709,5133,6,0
2023,SP,3518800,7166,6,0
2023,SP,3506003,3515,17,0
2024,SP,3503208,2142,4,0
2023,SP,3549904,7152,16,0
2024,SP,3548906,2131,3,80
2023,SP,3507506,5135,18,0
2023,SP,3538709,4201,5,0
2022,SP,3506102,2543,7,0
2022,SP,3522604,2524,4,0
2024,SP,3508603,2544,1,0
2024,SP,3526902,2522,10,0
2023,SP,3506003,2618,2,0
2023,SP,3549904,2543,36,0
2022,SP,3556503,3511,1,0
2022,SP,3539509,4201,1,0
2023,SP,3544103,2392,1,40
2023,SP,3504008,2522,4,0
2023,SP,3550308,4211,12,0
2021,SP,3526902,3341,10,0
2021,SP,3501608,7152,2,0
2021,SP,3550308,1415,4,0
2021,SP,3530607,3911,18,0
2021,SP,3509502,2011,3,0
2021,SP,3518800,3911,23,0
2022,SP,3543402,3513,6,0
2022,SP,3543402,4201,13,0
2022,SP,3544301,5135,1,0
2021,SP,3507605,4223,6,0
2021,SP,3503307,8414,4,0
2021,SP,3550308,2123,29,0
2022,SP,3510500,1114,2,0
2022,SP,3550308,2532,7,0
2022,SP,3541406,3122,1,40
2022,SP,3552403,2392,22,0
2022,SP,3506904,1313,1,0
2021,SP,3510005,7152,1,0
2021,SP,3524808,8181,10,0
2022,SP,3550308,2143,32,0
2022,SP,3548906,3541,4,0
2021,SP,3534401,2523,8,0
2021,SP,3518404,3134,1,0
2021,SP,3550308,3012,22,0
2024,SP,3547809,6220,2,0
2021,SP,3552502,2143,1,0
2021,SP,3506003,5199,4,0
2021,SP,3520400,6230,1,0
2021,SP,3529203,5135,7,0
2023,SP,3529906,2123,4,0
2023,SP,3550209,1144,1,0
2023,SP,3521903,7911,2,80
2022,SP,3549805,2124,19,0
2022,SP,3543402,2392,4,55
2024,SP,3541406,7711,3,0
2024,SP,3548807,2392,5,0
2022,SP,3541604,1427,2,0
2021,SP,3518404,3513,2,0
2021,SP,3550308,5102,13,0
2021,SP,3516408,5173,32,0
2021,SP,3542602,2531,1,0
2022,SP,3516408,2522,2,0
2021,SP,3510807,3225,1,0
2021,SP,3503208,2524,5,0
2023,SP,3549904,3221,11,60
2022,SP,3501707,4223,6,0
2022,SP,3509205,5135,5,0
2022,SP,3552205,2410,6,0
2022,SP,3522208,9511,6,0
2021,SP,3550308,2149,76,34
2021,SP,3504602,4241,6,0
2022,SP,3527108,4201,3,0
2022,SP,3518800,7241,3,0
2022,SP,3505708,1414,1,0
2023,SP,3525003,1112,1,0
2023,SP,3530201,7824,2,0
2022,SP,3525300,3714,5,0
2022,SP,3512209,2392,10,20
2022,SP,3501608,4201,3,0
2022,SP,3529401,4102,3,0
2021,SP,3506003,2612,15,0
2021,SP,3502101,3513,2,0
2022,SP,3506102,2149,2,30
2021,SP,3543402,3172,12,0
2021,SP,3516200,3172,8,0
2022,SP,3513009,5135,9,0
2022,SP,3511102,5173,7,0
2021,SP,3554102,6230,7,0
2021,SP,3505500,5135,4,0
2021,SP,3525904,4102,2,0
2021,SP,3510203,3172,1,0
2023,SP,3530805,2124,2,0
2023,SP,3548708,5171,15,0
2021,SP,3509502,8181,11,0
2023,SP,3548500,7632,3,0
2023,SP,3536307,3911,5,0
2023,SP,3509502,2143,11,0
2023,SP,3515186,2522,2,0
2023,SP,3509502,3133,3,0
2022,SP,3513801,9511,5,0
2024,SP,3538006,2523,7,0
2024,SP,3548500,7244,7,0
2022,SP,3526209,5153,1,20
2022,SP,3511102,5131,19,0
2022,SP,3556453,2624,1,0
2021,SP,3525904,1313,1,0
2021,SP,3526902,4223,4,0
2022,SP,3543907,2033,1,40
2024,SP,3506003,7156,8,0
2024,SP,3510401,7632,2,0
2021,SP,3538709,7156,6,0
2021,SP,3514809,3122,1,35
2021,SP,3502804,2523,2,0
2021,SP,3550308,3548,2,0
2022,SP,3524402,1238,1,0
2024,SP,3531803,3225,1,0
2024,SP,3503406,1311,1,0
2024,SP,3505500,2624,3,0
2024,SP,3550308,3731,6,0
2024,SP,3548500,4151,13,0
2024,SP,3509502,1233,3,0
2024,SP,3547304,5191,2,0
2021,SP,3551702,2543,22,0
2023,SP,3531902,1425,1,0
2023,SP,3531803,3252,4,40
2023,SP,3509502,1422,10,0
2023,SP,3554102,2613,7,0
2021,SP,3548500,3141,4,0
2022,SP,3510500,2543,21,0
2023,SP,3518800,3281,8,0
2023,SP,3524402,4122,8,0
2024,SP,3531506,5141,1,0
2024,SP,3550308,7170,24,0
2024,SP,3520400,5199,13,0
2023,SP,3552205,5201,1,0
2023,SP,3518800,2263,1,0
2021,SP,3512803,5153,4,60
2021,SP,3516408,1232,2,0
2023,SP,3522604,4241,3,0
2023,SP,3539301,5135,15,0
2023,SP,3546306,7911,1,0
2023,SP,3518859,1114,1,0
2021,SP,3513801,5141,7,0
2021,SP,3525300,4241,1,0
2022,SP,3525300,5133,5,0
2022,SP,3509205,1427,2,0
2022,SP,3522307,2149,1,0
2022,SP,3503208,6230,5,0
2022,SP,3510500,2143,1,0
2024,SP,3549904,3131,12,0
2024,SP,3552205,2124,24,0
2024,SP,3522505,7911,5,100
2021,SP,3515509,1114,1,0
2021,SP,3552205,4201,15,0
2024,SP,3525300,2522,10,0
2022,SP,3526902,3250,3,0
2022,SP,3522307,2124,1,0
2024,SP,3550308,9144,1,0
2024,SP,3547106,2142,1,0
2024,SP,3525904,2149,4,80
2024,SP,3518800,2124,5,0
2021,SP,3501707,2149,1,0
2021,SP,3510302,2392,6,0
2021,SP,3529401,2124,5,0
2021,SP,3552403,1425,1,0
2021,SP,3525904,2524,10,0
2021,SP,3537800,4201,1,0
2023,SP,3548708,4132,1,0
2023,SP,3552809,9153,2,0
2023,SP,3503208,5153,2,40
2023,SP,3513801,7156,6,0
2021,SP,3523602,7156,1,0
2021,SP,3550308,4132,6,0
2021,SP,3534401,3011,3,0
2021,SP,3517505,1112,1,0
2021,SP,3526902,7152,3,0
2021,SP,3513009,3911,8,0
2022,SP,3506003,3511,2,0
2022,SP,3513009,5102,1,0
2024,SP,3530805,2313,2,0
2021,SP,3543006,1114,3,0
2021,SP,3554102,4122,54,0
2022,SP,3503208,7321,1,0
2022,SP,3510609,4201,1,0
2021,SP,3546306,5135,7,0
2023,SP,3548708,3542,10,0
2022,SP,3526902,7244,1,0
2021,SP,3513009,5173,3,0
2022,SP,3522604,7152,10,0
2024,SP,3506003,3003,2,0
2021,SP,3513900,3532,1,0
2022,SP,3536703,2524,1,0
2022,SP,3518800,1425,3,0
2021,SP,3532868,1424,1,0
2023,SP,3503208,2142,4,0
2023,SP,3519600,3542,2,0
2023,SP,3549904,2531,3,0
2023,SP,3552205,4201,11,0
2021,SP,3511102,1210,2,0
2021,SP,3548500,3714,1,0
2022,SP,3541406,2142,2,0
2022,SP,3549805,3131,1,0
2023,SP,3520103,5153,1,10
2021,SP,3526902,3714,4,0
2021,SP,3550308,7170,29,0
2024,SP,3507001,4151,1,0
2024,SP,3547809,7241,2,0
2024,SP,3506003,8621,7,0
2022,SP,3520103,3542,1,0
2022,SP,3522604,5161,4,0
2022,SP,3518701,1427,1,0
2021,SP,3538709,7166,1,0
2022,SP,3508504,7824,2,0
2022,SP,3524402,7152,4,0
2022,SP,3547809,2131,6,135
2021,SP,3502804,3912,1,0
2023,SP,3506607,5153,1,20
2023,SP,3513801,1238,1,0
2023,SP,3532603,2392,9,0
2024,SP,3553401,2321,1,0
2024,SP,3547809,4122,7,0
2021,SP,3513801,2142,2,0
2023,SP,3520103,3911,10,0
2023,SP,3548807,2149,2,30
2021,SP,3547809,8111,2,0
2021,SP,3552403,2321,4,16
2021,SP,3522505,2524,7,0
2021,SP,3550308,7321,11,0
2021,SP,3526902,1414,1,0
2022,SP,3556701,4201,2,0
2022,SP,3515509,7911,1,40
2022,SP,3547809,3252,11,90
2022,SP,3509254,3225,1,40
2022,SP,3510500,2512,1,0
2022,SP,3516200,7152,6,0
2022,SP,3513801,1415,1,0
2022,SP,3518404,2263,1,6
2022,SP,3522208,4201,4,0
2024,SP,3550308,7741,1,0
2024,SP,3552205,7170,8,0
2021,SP,3519071,5173,6,0
2022,SP,3549904,3912,5,0
2023,SP,3547809,7156,18,0
2023,SP,3541406,2263,1,44
2023,SP,3549904,3517,2,0
2024,SP,3518404,0103,45,0
2024,SP,3510609,3172,7,0
2024,SP,3557105,5102,1,0
2022,SP,3552205,2524,18,0
2022,SP,3509502,3548,1,0
2024,SP,3523107,1226,2,0
2024,SP,3520103,3911,13,0
2024,SP,3507506,2131,13,192
2021,SP,3504008,4132,1,0
2021,SP,3534401,1425,21,0
2023,SP,3548906,2344,20,0
2023,SP,3506003,1114,4,0
2021,SP,3555406,7257,1,0
2022,SP,3557006,2410,1,0
2022,SP,3539301,4223,4,0
2022,SP,3525300,2531,1,0
2022,SP,3549904,5141,25,0
2023,SP,3543402,3172,16,0
2024,SP,3509502,3141,2,0
2024,SP,3549706,2523,1,0
2024,SP,3506102,1425,1,0
2024,SP,3543907,4151,1,0
2024,SP,3553708,2149,1,0
2023,SP,3543402,2149,2,0
2023,SP,3517406,2149,2,30
2024,SP,3518701,3714,4,0
2024,SP,3549003,7824,8,0
2024,SP,3550308,2531,6,0
2024,SP,3518701,3514,2,0
2024,SP,3548500,7711,15,0
2024,SP,3534401,4102,8,0
2024,SP,3534401,5171,9,0
2024,SP,3518800,4102,6,0
2024,SP,3554102,7630,1,0
2023,SP,3522604,3912,1,0
2024,SP,3511102,3761,2,80
2024,SP,3503307,3172,1,0
2024,SP,3550308,7244,9,0
2024,SP,3548708,2410,6,0
2024,SP,3549805,2522,6,0
2024,SP,3548708,3423,1,0
2024,SP,3533403,2313,1,0
2023,SP,3543402,3221,23,34
2022,SP,3530805,7156,1,0
2022,SP,3541406,5173,13,0
2022,SP,3534401,2532,1,0
2023,SP,3506003,7152,4,0
2023,SP,3552205,3011,13,0
2022,SP,3554102,3011,1,0
2022,SP,3501608,3542,3,0
2022,SP,3518800,7664,4,64
2023,SP,3555356,1232,1,0
2023,SP,3513009,1423,1,0
2024,SP,3507605,2124,5,0
2024,SP,3543907,3221,3,0
2024,SP,3524600,7825,1,0
2024,SP,3557105,2512,1,0
2024,SP,3506003,3172,16,0
2023,SP,3516309,3912,1,0
2024,SP,3522109,4102,2,0
2024,SP,3540002,3423,1,0
2024,SP,3522208,3542,1,0
2024,SP,3536307,3511,1,0
2024,SP,3511102,7911,1,0
2023,SP,3522505,4201,6,0
2023,SP,3549904,2263,2,32
2023,SP,3539103,3225,1,20
2022,SP,3549706,7152,5,0
2021,SP,3541307,5141,23,0
2024,SP,3550308,2132,38,879
2024,SP,3510500,3911,21,0
2024,SP,3550308,1412,13,0
2024,SP,3548500,5102,2,0
2024,SP,3542602,7321,9,0
2023,SP,3528502,3311,1,0
2023,SP,3513801,1422,1,0
2021,SP,3503208,7166,1,0
2024,SP,3530805,5173,16,0
2023,SP,3548500,5199,2,0
2024,SP,3538709,3513,14,0
2024,SP,3505708,2141,1,0
2024,SP,3525706,1313,1,0
2024,SP,3538709,9113,2,0
2022,SP,3531902,8414,2,0
2023,SP,3550308,3711,5,0
2023,SP,3547809,7711,3,0
2023,SP,3555000,2142,1,0
2023,SP,3507605,4223,7,0
2023,SP,3502804,5191,1,0
2023,SP,3513801,1233,1,0
2024,SP,3542602,1424,1,0
2024,SP,3538709,2142,6,0
2024,SP,3507506,8621,2,0
2021,SP,3546801,3172,3,0
2021,SP,3537602,5153,1,40
2022,SP,3510005,4102,1,0
2024,SP,3513900,7630,2,0
2023,SP,3509502,2123,6,0
2023,SP,3527108,3542,2,0
2023,SP,3521705,3011,2,0
2024,SP,3507407,5153,3,0
2022,SP,3534401,1412,7,0
2023,SP,3518404,0103,46,0
2023,SP,3530607,2123,3,0
2024,SP,3509502,2123,8,0
2022,SP,3541406,7152,9,0
2022,SP,3518404,2631,5,0
2023,SP,3505708,7241,3,0
2022,SP,3525300,4201,6,0
2022,SP,3555406,3542,1,0
2023,SP,3543402,3523,1,0
2023,SP,3522604,2392,11,0
2023,SP,3507605,3911,2,0
2024,SP,3506102,3513,1,0
2024,SP,3512209,2313,1,0
2024,SP,3521903,7911,2,80
2023,SP,3522208,2263,3,20
2023,SP,3550308,8624,7,0
2023,SP,3522604,2149,2,2
2022,SP,3518701,1423,1,44
2022,SP,3509205,5121,14,0
2022,SP,3515707,2141,1,0
2022,SP,3545308,1112,1,0
2022,SP,3539509,3131,2,0
2022,SP,3554102,3144,1,0
2023,SP,3557303,3181,1,0
2024,SP,3544301,1425,1,0
2024,SP,3547809,8211,2,0
2024,SP,3555406,5103,1,0
2024,SP,3548807,3148,1,0
2024,SP,3509502,1425,17,0
2024,SP,3509502,2344,16,138
2023,SP,3525300,2525,2,0
2023,SP,3518404,5131,1,0
2023,SP,3530805,4201,1,0
2024,SP,3526001,2132,1,0
2023,SP,3524402,2512,1,0
2024,SP,3548906,5201,1,0
2024,SP,3541604,7156,10,0
2024,SP,3541802,2123,1,0
2024,SP,3543907,2410,4,0
2021,SP,3554102,8181,29,0
2024,SP,3552205,2313,1,0
2024,SP,3509502,5103,1,0
2022,SP,3534401,7257,7,0
2023,SP,3516408,1210,3,0
2023,SP,3507605,7170,1,0
2024,SP,3510609,1424,1,0
2024,SP,3510500,4201,6,0
2024,SP,3544905,3252,4,0
2023,SP,3541406,4223,8,0
2024,SP,3500758,3513,1,0
2022,SP,3554102,3281,2,0
2022,SP,3537305,5164,1,0
2023,SP,3548500,5241,1,0
2023,SP,3530607,2313,2,0
2024,SP,3522109,1114,1,0
2024,SP,3538709,2523,4,0
2024,SP,3505609,1226,1,0
2023,SP,3548906,2523,1,0
2023,SP,3507506,3121,1,0
2022,SP,3539301,3311,11,0
2024,SP,3516606,5164,2,0
2024,SP,3541000,2263,4,130
2023,SP,3505708,3141,6,0
2022,SP,3547304,5135,6,0
2022,SP,3500105,1416,1,0
2022,SP,3511102,2512,2,0
2024,SP,3550308,2143,41,0
2023,SP,3525904,1423,12,0
2023,SP,3550308,7801,1,0
2023,SP,3522505,9541,1,0
2023,SP,3550308,7233,2,0
2021,SP,3522406,3122,2,80
2021,SP,3547809,2149,5,0
2021,SP,3525904,3911,9,0
2022,SP,3550308,1423,195,0
2022,SP,3503901,9501,1,0
2022,SP,3513801,5131,28,0
2022,SP,3509502,5141,24,0
2022,SP,3515186,3312,1,0
2021,SP,3523909,1210,1,0
2021,SP,3519600,3221,1,0
2021,SP,3518800,7244,1,0
2021,SP,3539509,5121,10,0
2022,SP,3522208,2263,3,20
2022,SP,3516705,5173,5,0
2022,SP,3516408,7156,5,0
2022,SP,3500105,5135,10,0
2022,SP,3510203,4241,5,0
2022,SP,3548500,2410,9,0
2022,SP,3503901,3311,6,0
2022,SP,3548500,6220,7,0
2022,SP,3529401,3541,1,0
2021,SP,3551009,3225,9,324
2021,SP,3522604,3714,18,0
2021,SP,3543907,5153,3,0
2024,SP,3509502,3911,60,0
2024,SP,3508405,5135,8,0
2023,SP,3510609,5135,21,0
2021,SP,3510203,3225,2,22
2021,SP,3522406,7152,1,0
2021,SP,3551702,2149,2,0
2022,SP,3522901,4132,9,0
2021,SP,3554508,5121,3,0
2024,SP,3526902,1412,2,0
2021,SP,3552908,1112,1,0
2021,SP,3510500,5135,14,0
2022,SP,3511300,2132,1,0
2022,SP,3525805,2346,1,0
2022,SP,3550605,2522,4,0
2022,SP,3516200,3311,16,0
2021,SP,3529005,1422,1,0
2021,SP,3552809,2523,1,0
2021,SP,3525003,7911,1,40
2023,SP,3548500,1425,5,0
2023,SP,3539509,4102,1,0
2021,SP,3547304,2525,1,0
2022,SP,3502804,1114,7,0
2022,SP,3513009,5173,3,0
2021,SP,3538105,1424,1,0
2021,SP,3503208,6230,5,0
2021,SP,3523206,4201,3,0
2021,SP,3538105,1210,1,0
2021,SP,3548708,3542,7,0
2021,SP,3516408,1411,1,0
2021,SP,3513900,1422,1,0
2021,SP,3522604,3341,6,0
2022,SP,3513504,3731,7,0
2021,SP,3505807,2613,1,0
2021,SP,3508603,3111,1,0
2023,SP,3550308,2412,3,0
2021,SP,3548708,3515,3,0
2023,SP,3511300,4241,4,0
2023,SP,3544301,2392,3,100
2023,SP,3541703,3122,1,40
2023,SP,3524402,1422,2,0
2024,SP,3554003,5135,16,0
2022,SP,3538709,1425,5,0
2022,SP,3551702,2543,19,0
2022,SP,3530805,3911,7,0
2021,SP,3505708,7664,15,216
2021,SP,3550308,2346,1,0
2021,SP,3549102,3511,1,0
2021,SP,3509502,7822,2,0
2021,SP,3523305,1210,1,0
2021,SP,3515657,2142,1,0
2021,SP,3554102,7170,1,0
2024,SP,3527207,8131,1,0
2021,SP,3506003,3172,14,0
2021,SP,3503406,1313,1,0
2021,SP,3549904,7152,13,0
2022,SP,3508405,3221,4,160
2023,SP,3534708,2613,1,0
2022,SP,3550308,2412,4,0
2023,SP,3529005,4102,2,0
2023,SP,3518800,7244,1,0
2024,SP,3506003,1422,2,0
2023,SP,3548500,9144,1,0
2023,SP,3549904,2611,4,0
2021,SP,3503208,2392,8,0
2021,SP,3516408,7170,1,0
2022,SP,3526902,5191,15,0
2023,SP,3549904,3511,7,0
2024,SP,3523206,2123,1,0
2024,SP,3554102,5173,11,0
2023,SP,3546603,2544,1,0
2023,SP,3505500,2124,15,0
2023,SP,3553609,1144,1,0
2021,SP,3547809,1210,5,0
2021,SP,3548500,7152,21,0
2023,SP,3501608,2124,2,0
2021,SP,3518503,5173,1,0
2024,SP,3541604,2144,1,0
2024,SP,3549904,1422,6,0
2024,SP,3528502,9101,1,0
