ano,mes,sigla_uf,id_municipio,quantidade_atendimentos,valor_total_aprovado
2024,7,SP,3543402,3098531,19339783.509999864
2024,7,SP,3516200,1770849,7166169.270000017
2024,7,SP,3542909,9972,13176.279999999995
2024,7,SP,3555208,4386,5053.95
2024,6,SP,3521903,55287,59193.370000000024
2024,6,SP,3553708,66354,706750.6599999996
2024,6,SP,3555505,9875,14142.31
2024,6,SP,3553609,5924,42710.55999999999
2024,6,SP,3504800,2044,5911.780000000001
2024,6,SP,3555604,8828,41214.799999999996
2024,10,SP,3505302,46211,193486.51000000015
2024,10,SP,3543303,161187,1020050.860000002
2024,10,SP,3534401,2261703,3990620.7800000156
2024,10,SP,3520442,11036,372004.1599999999
2024,10,SP,3541208,9067,72626.85000000002
2024,10,SP,3552700,11933,50073.42999999999
2024,10,SP,3521150,2933,19562.47
2024,10,SP,3551504,60644,347821.75999999995
2024,10,SP,3529658,1284,9306.470000000001
2024,10,SP,3520608,1584,8323.060000000001
2024,9,SP,3503208,1397003,5769015.269999981
2024,9,SP,3505005,2658,11776.14
2024,9,SP,3532843,10875,31043.429999999997
2024,9,SP,3511409,28138,134642.39
2024,8,SP,3556206,184172,874383.0999999997
2024,8,SP,3522406,206070,1928346.499999998
2024,8,SP,3503208,1340599,5869931.979999986
2024,8,SP,3518701,500857,3395524.3300000103
2024,8,SP,3532405,24296,103691.84999999998
2024,8,SP,3539103,24631,96878.98
2024,8,SP,3540507,5257,2979.65
2024,8,SP,3543808,21584,49858.85
2024,8,SP,3519105,5679,40654.1
2024,5,SP,3551603,46723,134518.24999999997
2024,5,SP,3541604,66997,932376.3499999989
2024,5,SP,3539806,142338,517510.21
2024,5,SP,3506409,16947,45463.900000000016
2024,11,SP,3502002,15647,13037.12
2024,11,SP,3543105,7604,984.7700000000001
2024,11,SP,3541109,3419,0.0
2024,11,SP,3548708,2447979,10197007.790000018
2024,11,SP,3506607,62935,165710.85000000003
2024,11,SP,3540002,24691,194275.37999999995
2024,11,SP,3539608,6330,35202.87000000001
2024,11,SP,3536257,18891,19842.87
2024,11,SP,3519709,104930,307948.8599999999
2024,11,SP,3517604,7240,25658.170000000002
2024,4,SP,3521408,25358,0.0
2024,4,SP,3509106,7852,1627.3300000000004
2024,4,SP,3556958,309,1191.25
2021,11,SP,3549102,1089925,2239698.729999998
2021,11,SP,3553302,32172,64322.340000000004
2021,11,SP,3547908,6233,27404.85
2021,11,SP,3522703,53540,145623.89000000004
2021,11,SP,3552502,328015,2157627.589999998
2021,11,SP,3512902,3581,15496.44
2021,11,SP,3529401,339110,1650127.8599999915
2021,11,SP,3511409,6865,47880.42
2021,11,SP,3546009,8323,55493.619999999995
2021,11,SP,3542404,9591,54821.70000000001
2021,2,SP,3503208,994260,2821705.259999983
2021,2,SP,3525003,120581,487970.5300000001
2021,2,SP,3535200,5127,69926.71
2021,2,SP,3534500,4372,2400.3900000000003
2021,2,SP,3532868,740,3684.46
2021,2,SP,3510906,439,1094.2
2021,7,SP,3527405,31492,70962.45000000003
2021,7,SP,3539301,73288,299574.17000000057
2021,7,SP,3552809,364555,3133985.839999996
2021,7,SP,3534005,5605,468.75999999999993
2021,7,SP,3524402,264935,2292330.780000076
2021,7,SP,3507001,83785,292814.32999999996
2021,7,SP,3518206,23961,59537.19
2021,7,SP,3507407,12359,57612.47
2021,7,SP,3525508,16415,44113.17
2021,7,SP,3500808,7276,1945.4199999999998
2021,7,SP,3523701,3234,17449.279999999995
2021,7,SP,3547650,1069,4411.7300000000005
2021,7,SP,3538105,5523,20687.54
2021,7,SP,3533254,2228,2191.21
2021,7,SP,3554607,293,2907.3500000000004
2021,7,SP,3543253,1871,3170.61
2021,7,SP,3527900,2080,12662.47
2024,1,SP,3513801,455737,3402302.9300000034
2024,1,SP,3518602,3283,31915.140000000007
2024,1,SP,3537107,82747,181696.09
2024,1,SP,3515350,15464,47813.82000000001
2021,6,SP,3516408,446873,1618760.0200000016
2021,6,SP,3516903,3857,21172.730000000003
2021,6,SP,3532900,4865,19559.419999999995
2021,6,SP,3530409,4836,3910.49
2021,6,SP,3501400,1868,4191.71
2021,6,SP,3551801,6110,2031.9300000000003
2021,6,SP,3549003,222,1034.66
2021,6,SP,3517307,2915,13462.98
2021,6,SP,3527603,12470,57673.28
2021,4,SP,3505807,18076,39934.920000000006
2021,4,SP,3535309,33950,88136.06
2021,4,SP,3518602,34254,179137.9299999997
2021,4,SP,3509106,4125,968.0
2021,4,SP,3506508,107245,441950.8699999997
2021,4,SP,3557105,1050094,2018555.600000006
2021,4,SP,3536307,12070,24773.690000000017
2021,4,SP,3535002,3682,5752.899999999993
2021,4,SP,3512100,9120,12004.87
2021,4,SP,3532827,58,0.0
2021,4,SP,3523701,4167,16086.949999999997
2022,1,SP,3555109,52354,107653.11
2022,1,SP,3536604,8743,27314.929999999993
2022,1,SP,3537206,12273,61056.869999999995
2022,1,SP,3544301,8133,18570.03
2022,1,SP,3530904,4811,8128.639999999999
2022,1,SP,3507159,151,520.8
2022,1,SP,3527801,1782,6018.02
2023,3,SP,3539707,11520,16786.32
2023,3,SP,3539509,83738,247663.13999999998
2023,3,SP,3521101,14535,42029.93
2023,3,SP,3523909,308734,2555849.1699999934
2023,3,SP,3533502,87379,214514.40999999986
2023,3,SP,3528403,30512,91074.40000000001
2023,3,SP,3531506,47977,202061.12
2023,3,SP,3534906,29736,42934.91
2023,3,SP,3542305,665,2559.8799999999997
2023,3,SP,3522653,2089,15143.49
2023,3,SP,3527900,4838,55229.780000000006
2023,7,SP,3539202,26545,114218.19
2023,7,SP,3507605,268328,3440640.310000003
2023,7,SP,3545001,10370,70436.34999999999
2023,7,SP,3509403,30597,148789.17000000004
2023,7,SP,3511607,16731,130686.01000000001
2023,7,SP,3533205,41,459.7999999999999
2023,7,SP,3554409,7864,17504.29
2023,10,SP,3507001,99594,400217.4
2023,10,SP,3515509,122502,1428134.780000003
2023,10,SP,3529906,27855,80248.30000000057
2023,10,SP,3537909,27114,161723.97000000003
2023,10,SP,3521002,35549,160489.53000000003
2021,3,SP,3516705,70222,144573.25999999992
2021,3,SP,3519600,53569,130674.78
2021,3,SP,3528809,22720,40884.98
2021,3,SP,3541901,9012,42585.67
2021,3,SP,3519907,9440,32791.37
2021,3,SP,3536802,5518,1993.44
2021,3,SP,3502408,878,3868.9900000000002
2021,3,SP,3526605,1068,7528.679999999999
2023,12,SP,3521903,38990,35086.260000000024
2023,12,SP,3540705,51220,275548.09999999974
2023,12,SP,3537602,95262,510170.76
2023,12,SP,3532868,1784,11263.400000000001
2023,3,SP,3555307,352,0.0
2021,9,SP,3513603,28355,62427.969999999994
2021,9,SP,3541901,10327,43786.65
2021,9,SP,3510203,25921,153017.97999999998
2021,9,SP,3551207,1080,6200.45
2021,9,SP,3525508,16238,47261.38
2021,9,SP,3549607,2668,15104.550000000001
2021,9,SP,3511300,10769,12416.04
2021,9,SP,3553609,5232,33696.74
2021,9,SP,3551306,62,299.62000000000006
2021,9,SP,3544509,125,3687.6100000000006
2021,9,SP,3536257,13993,19765.75
2021,9,SP,3533700,83,0.0
2021,8,SP,3529302,57767,618981.8299999998
2021,8,SP,3509106,4911,5161.72
2021,8,SP,3524808,94284,1640343.169999988
2021,8,SP,3518800,1510946,7329398.389999894
2021,8,SP,3510500,231229,2287589.819999994
2021,8,SP,3529203,16407,109885.25000000001
2021,8,SP,3535507,22008,115826.18000000002
2021,8,SP,3551306,46,238.34000000000003
2021,8,SP,3554607,135,1494.21
2021,8,SP,3532405,7948,0.0
2021,8,SP,3546256,765,1785.0
2021,8,SP,3526308,1414,6132.17
2024,2,SP,3521903,48888,44252.68
2024,2,SP,3541307,52225,353220.0
2024,2,SP,3544400,5608,3637.980000000001
2024,2,SP,3543907,272340,2490704.9600000023
2024,2,SP,3534708,156185,2202594.440000001
2024,2,SP,3522406,170795,1738343.6799999943
2024,2,SP,3553708,18010,357289.3999999999
2024,2,SP,3501509,3027,350.24999999999994
2023,5,SP,3526001,34400,87859.10000000015
2023,5,SP,3505807,23306,94183.79999999987
2023,5,SP,3550704,137113,419827.8900000001
2023,5,SP,3555802,7981,42844.029999999984
2023,5,SP,3519055,80,0.0
2023,5,SP,3525409,770,2830.0
2023,5,SP,3511201,642,2900.1799999999994
2023,1,SP,3519907,16638,47894.729999999996
2023,1,SP,3506607,24381,91954.07999999999
2023,1,SP,3500204,9711,4259.75
2023,1,SP,3543600,4398,11228.740000000003
2021,4,SP,3540259,3,0.0
2021,1,SP,3552502,276113,1959035.459999998
2021,1,SP,3549102,851490,1978260.6400000022
2021,1,SP,3553807,38603,93806.51999999992
2021,1,SP,3516200,1149617,3972744.629999914
2021,1,SP,3547601,22989,77922.54999999999
2021,1,SP,3504602,29664,84829.78999999998
2021,1,SP,3510005,28130,140430.18
2021,1,SP,3523503,8657,47206.899999999994
2021,1,SP,3553104,3353,0.0
2021,1,SP,3507308,3151,3859.7600000000007
2021,1,SP,3541059,4904,19596.510000000002
2023,6,SP,3521408,20263,15094.119999999997
2023,6,SP,3539509,74844,221886.15
2023,6,SP,3517703,24421,57561.57999999999
2023,6,SP,3525706,54610,129622.26000000004
2023,6,SP,3532900,11260,70948.70000000004
2023,6,SP,3544301,17565,78579.84000000004
2023,6,SP,3514304,11080,24524.07
2023,6,SP,3522653,2733,16832.15
2023,6,SP,3551900,11837,51219.83
2023,6,SP,3535705,9025,35201.770000000004
2023,6,SP,3529609,324,931.37
2021,12,SP,3507704,8107,0.0
2021,12,SP,3530201,33523,95183.64000000009
2021,12,SP,3520442,55506,382927.14999999927
2021,12,SP,3517109,9282,6048.46
2021,12,SP,3551702,219485,1288060.2900000005
2021,12,SP,3548401,11877,9717.530000000004
2021,12,SP,3514502,36819,124441.69999999998
2021,12,SP,3557204,17795,82852.93999999997
2021,12,SP,3507605,233433,2764846.57
2021,12,SP,3525904,552185,6330422.7599999225
2021,12,SP,3541604,44938,693207.0300000012
2021,12,SP,3530102,21563,123750.00000000013
2021,12,SP,3504206,28464,79411.25999999992
2021,12,SP,3555802,6931,33621.24
2021,12,SP,3530003,2170,1683.44
2021,12,SP,3543501,6,0.0
2022,11,SP,3542008,21127,26059.410000000003
2022,11,SP,3503307,149166,1044619.4200000007
2022,11,SP,3547106,9753,10088.830000000002
2022,11,SP,3507803,41138,91708.3
2022,11,SP,3529906,39639,107643.40000000002
2022,11,SP,3541653,2216,12038.849999999999
2022,11,SP,3521002,30095,139240.82000000004
2022,11,SP,3552700,10900,52954.7
2021,10,SP,3528007,54275,91492.3400000001
2021,10,SP,3549102,1117690,2151787.5799999996
2021,10,SP,3525102,99624,149610.56
2021,10,SP,3541000,383983,2960680.7700000033
2021,10,SP,3540200,30170,145502.53999999986
2021,10,SP,3551306,88,436.1600000000001
2021,10,SP,3503000,2680,13767.770000000008
2022,6,SP,3520400,94878,528360.0800000004
2022,6,SP,3535507,37289,150677.46000000008
2022,6,SP,3513207,6592,13769.230000000001
2022,6,SP,3547007,4677,19407.64
2022,6,SP,3500501,4923,42724.82
2022,6,SP,3527900,2479,14528.289999999999
2023,11,SP,3527702,11598,1173.08
2023,11,SP,3500758,14818,20523.800000000007
2023,11,SP,3502507,67959,364442.31
2023,11,SP,3537156,14784,26428.780000000002
2023,11,SP,3516200,1616437,6311751.749999842
2023,11,SP,3507803,40969,103110.31999999996
2023,11,SP,3518701,77,4080.8599999999997
2023,11,SP,3526209,20966,25474.600000000002
2023,11,SP,3552908,2736,13492.279999999999
2023,11,SP,3544103,12504,88421.70000000004
2021,9,SP,3504701,1289,0.0
2023,8,SP,3537156,14730,20723.23
2023,8,SP,3516002,20964,32825.28
2023,8,SP,3548500,2305806,10693700.290000206
2023,8,SP,3520509,437224,3047407.40000002
2023,8,SP,3504404,9789,22392.180000000008
2023,8,SP,3518008,4381,24241.749999999996
2023,8,SP,3527603,5670,21750.65
2022,8,SP,3530805,124681,957443.9300000014
2022,8,SP,3528809,30450,49255.81
2022,8,SP,3518404,70236,900123.0499999978
2022,8,SP,3503356,1458,320.0
2022,8,SP,3501152,14264,71216.14
2023,6,SP,3543501,26,0.0
2022,5,SP,3507803,56097,174919.13
2022,5,SP,3517703,21303,73116.44
2022,5,SP,3552551,6871,3486.5900000000006
2022,5,SP,3542404,12255,71554.82
2022,5,SP,3510153,1794,6022.370000000001
2022,5,SP,3511201,673,5574.639999999999
2022,3,SP,3500758,13825,18293.59
2022,3,SP,3547601,32514,102100.51000000001
2022,3,SP,3552700,10087,48260.060000000005
2022,3,SP,3541059,2695,11823.48
2023,1,SP,3536901,71,0.0
2023,2,SP,3502309,12163,20984.690000000002
2023,2,SP,3507159,239,683.1
2022,7,SP,3505807,26639,83218.02000000003
2022,7,SP,3555356,7436,3446.390000000001
2022,7,SP,3520905,15874,61881.46
2022,7,SP,3548500,1933650,7725887.62999987
2022,7,SP,3500105,64495,625988.9499999982
2022,7,SP,3506300,7251,48449.329999999994
2022,7,SP,3535408,12411,40541.52000000002
2022,7,SP,3549201,870,6086.51
2022,7,SP,3544509,296,3748.16
2022,7,SP,3553500,17388,48717.03
2022,7,SP,3542800,2090,6078.15
2022,2,SP,3547304,310631,2073079.9699999953
2023,4,SP,3518800,1847118,9822349.449999785
2023,4,SP,3530508,96024,345677.7299999999
2023,4,SP,3553906,588,4202.1
2023,4,SP,3523800,12814,1693.5799999999995
2023,4,SP,3535705,10001,35579.88
2023,4,SP,3501004,45647,135751.19000000003
2023,4,SP,3519204,13625,2805.6299999999997
2023,4,SP,3546108,584,2809.229999999997
2023,4,SP,3514924,687,2945.249999999997
2022,9,SP,3510401,63221,346655.5699999999
2022,9,SP,3506359,160727,611568.0299999999
2022,9,SP,3556354,11729,992.65
2022,9,SP,3544251,24779,165820.22
2021,5,SP,3555000,87647,1057617.0400000052
2021,5,SP,3556305,28171,52371.91999999999
2021,5,SP,3520442,53251,326590.36999999924
2021,5,SP,3548005,75731,309607.67999999906
2021,5,SP,3553906,421,9836.150000000001
2021,5,SP,3504206,24652,62348.36000000006
2021,5,SP,3518909,2677,1053.5699999999997
2021,5,SP,3500402,6001,18580.78999999999
2022,10,SP,3537107,67808,244220.07
2022,10,SP,3551504,51347,335514.31
2022,10,SP,3538709,1937188,5835923.2199997725
2022,10,SP,3500204,9661,5011.420000000001
2022,10,SP,3525201,49000,242490.78999999998
2022,10,SP,3539905,15711,36807.669999999904
2022,10,SP,3504305,4792,7864.67
2023,2,SP,3540101,281,0.0
2023,9,SP,3509502,5806260,28336691.96000022
2023,9,SP,3530508,106477,386184.2999999999
2023,9,SP,3557006,130091,614701.799999973
2023,9,SP,3530201,28327,144151.15999999986
2023,9,SP,3550100,29119,157581.36000000002
2023,9,SP,3512704,7014,13461.330000000016
2023,9,SP,3515152,16352,70508.04999999999
2023,9,SP,3551405,20040,16159.34
2023,9,SP,3543204,10120,7168.42
2023,9,SP,3517109,12685,10484.390000000005
2023,9,SP,3511607,16958,122197.81000000004
2023,9,SP,3533700,198,1017.0600000000003
2023,1,SP,3504701,745,0.0
2022,4,SP,3539301,58209,320086.1999999998
2022,4,SP,3556206,123802,603647.2600000005
2022,4,SP,3541406,1186191,5078734.589999995
2022,4,SP,3553708,55289,555802.1100000008
2022,4,SP,3530409,5590,3465.6000000000004
2022,4,SP,3543709,12170,20447.58
2022,4,SP,3515657,125,2597.060000000001
2022,4,SP,3501400,2013,4167.49
2022,4,SP,3532157,944,1535.7400000000002
2022,4,SP,3554201,372,70.0
2022,4,SP,3536000,2986,20983.66
2022,12,SP,3530706,127417,1060229.9999999984
2022,12,SP,3515103,59978,232039.17000000004
2022,12,SP,3503505,4817,24071.130000000005
2022,12,SP,3553807,49511,144915.01999999973
2022,12,SP,3521804,9882,62279.88000000015
2022,12,SP,3525805,173,803.9199999999998
2022,1,SP,3528700,583,3.0
2023,4,SP,3533205,23,0.0
2024,7,SP,3527108,45615,246453.05999999997
2024,7,SP,3551207,1500,8168.100000000001
2024,6,SP,3515400,23312,69035.11000000025
2024,6,SP,3525706,67671,195787.4499999999
2024,6,SP,3522604,134238,853749.310000001
2024,6,SP,3547007,22109,79967.32999999999
2024,6,SP,3557006,156369,766624.5800000022
2024,6,SP,3512100,8007,21774.370000000003
2024,10,SP,3521705,58269,107207.85999999999
2024,10,SP,3506904,18903,4013.1
2024,12,SP,3537156,8242,9591.57
2024,12,SP,3502705,19802,123558.91999999998
2024,12,SP,3501608,190639,1799032.6599999915
2024,12,SP,3518701,439568,3033680.5000000065
2024,9,SP,3518404,162203,1483670.7400000007
2024,9,SP,3507407,45743,108401.40999999997
2024,9,SP,3504107,204539,1649167.98
2024,9,SP,3509403,27752,179498.13
2024,9,SP,3531209,20494,58618.48
2024,9,SP,3552908,3913,16608.590000000004
2024,9,SP,3554409,4815,6452.76
2024,8,SP,3500758,17267,24278.370000000006
2024,8,SP,3518305,59066,302418.9399999999
2024,8,SP,3555505,10931,12177.320000000003
2024,8,SP,3552502,466067,3048372.4699999946
2024,8,SP,3537909,31249,185141.01000000007
2024,8,SP,3553500,13244,32964.91
2024,8,SP,3555307,735,3638.2500000000005
2024,5,SP,3528809,41727,220359.63
2024,5,SP,3531407,15645,92327.81999999996
2024,5,SP,3552304,24567,103242.87999999999
2024,5,SP,3521705,47715,105102.99
2024,5,SP,3508306,17572,7770.350000000004
2024,5,SP,3512100,7821,17190.210000000003
2024,5,SP,3554706,5326,0.0
2024,5,SP,3520608,6017,8805.700000000004
2024,11,SP,3550803,27183,42761.22
2024,11,SP,3549102,1701452,3645888.830000008
2024,11,SP,3538303,6311,0.0
2024,11,SP,3520509,428128,3444321.280000012
2024,11,SP,3556354,16398,806.0
2024,11,SP,3537404,14634,91582.29999999999
2024,4,SP,3510401,91959,333413.04000000004
2024,4,SP,3540804,22372,141985.2
2024,4,SP,3503406,20865,296990.6999999999
2024,4,SP,3541901,16772,71830.77999999998
2024,4,SP,3554904,3106,22376.560000000005
2024,4,SP,3543501,17,0.0
2021,11,SP,3533502,50999,170594.46999999974
2021,11,SP,3512803,41234,241124.9399999999
2021,11,SP,3522802,18136,23115.38
2021,11,SP,3519204,8116,1270.3100000000002
2021,11,SP,3501509,2741,8700.66
2021,2,SP,3542602,147469,578333.8100000019
2021,2,SP,3556701,62807,314845.7300000001
2021,2,SP,3551900,9747,25624.389999999996
2021,2,SP,3522653,763,6489.510000000001
2021,2,SP,3503505,2628,13998.109999999999
2021,2,SP,3502606,5075,11818.529999999999
2021,7,SP,3537305,83554,416129.1600000018
2021,7,SP,3556602,12304,23781.64
2021,7,SP,3533403,42942,172506.93000000002
2021,7,SP,3551405,5317,3482.6899999999996
2021,7,SP,3543808,9184,18752.789999999997
2021,7,SP,3501202,911,5298.780000000006
2024,9,SP,3540853,961,0.0
2024,7,SP,3529658,35,7875.0
2024,1,SP,3513207,827,9520.869999999999
2024,1,SP,3518701,127,7247.520000000001
2021,6,SP,3525003,131242,540276.2000000002
2021,6,SP,3553955,29386,41084.12
2021,6,SP,3508306,9917,7653.619999999996
2021,6,SP,3520442,53892,354825.4899999997
2021,6,SP,3544608,7090,0.0
2021,6,SP,3506805,12537,29397.44000000001
2021,6,SP,3552106,13636,66075.26000000002
2021,4,SP,3532504,6620,17619.339999999993
2021,4,SP,3523602,27233,62096.28999999999
2021,4,SP,3519907,8499,26435.68
2021,4,SP,3521002,16886,68707.66
2021,4,SP,3532900,12394,37068.01
2021,4,SP,3523503,6421,43887.97000000004
2021,4,SP,3540903,11286,59701.98
2022,1,SP,3516606,12992,29821.760000000002
2022,1,SP,3552205,3082601,11612526.26000045
2022,1,SP,3557105,974887,2388833.180000008
2022,1,SP,3544004,45248,136366.91000000003
2022,1,SP,3510005,44977,237676.19999999995
2022,1,SP,3511607,13979,109751.99000000002
2022,1,SP,3535002,6320,27638.16999999993
2022,1,SP,3543501,39,0.0
2022,1,SP,3554409,569,3939.38
2023,3,SP,3512407,53470,247677.86000000004
2023,3,SP,3545803,272489,1647109.3199999984
2023,3,SP,3506607,32129,111437.62000000001
2023,3,SP,3556958,313,1037.8200000000002
2023,3,SP,3505005,47,0.0
2023,7,SP,3527504,6928,6578.420000000001
2023,7,SP,3540002,14054,119530.30999999994
2023,7,SP,3513504,184101,1146721.0300000033
2023,7,SP,3549904,2388865,14690408.09999975
2023,7,SP,3509007,166414,726445.0200000195
2023,7,SP,3507902,12034,57067.450000000004
2023,7,SP,3554805,33308,193320.28
2023,7,SP,3520301,22966,50012.12999999999
2023,7,SP,3542503,8275,25923.809999999998
2023,7,SP,3546504,229,1089.3600000000001
2023,10,SP,3509809,35098,18124.75
2023,10,SP,3517802,17638,22745.48
2023,10,SP,3507605,279314,3051946.110000002
2023,10,SP,3530706,146047,1368815.6299999997
2023,10,SP,3526100,29768,99036.83
2023,10,SP,3522653,7412,22987.450000000004
2023,10,SP,3503158,6824,38532.91999999999
2023,10,SP,3519253,4995,0.0
2021,3,SP,3531506,35262,145448.08999999997
2021,3,SP,3511607,13683,105414.07
2021,3,SP,3537206,9747,45281.52
2021,3,SP,3508900,87,2810.5299999999997
2021,3,SP,3556008,12933,36205.66
2021,3,SP,3556909,147,1252.94
2021,3,SP,3526308,1064,6791.0
2021,3,SP,3510906,155,0.0
2023,12,SP,3549102,1446930,3115112.2200000044
2023,12,SP,3500907,5739,1475.96
2023,12,SP,3524105,55471,1280038.210000003
2023,12,SP,3523107,375893,1429721.3000000017
2023,12,SP,3552502,391660,2729729.139999996
2023,12,SP,3531100,113200,521805.7399999998
2023,12,SP,3542305,2419,13400.989999999998
2023,12,SP,3502903,43078,173448.27000000002
2023,12,SP,3515202,8824,49693.729999999996
2023,12,SP,3521200,3125,9963.159999999998
2023,12,SP,3508207,7338,5325.52
2023,12,SP,3544103,9003,76750.69000000005
2021,9,SP,3541059,3833,12298.530000000002
2021,9,SP,3500303,54392,148506.98999999996
2021,9,SP,3510005,33455,166654.08999999997
2021,9,SP,3542305,6276,17307.48
2021,9,SP,3554409,6531,6434.519999999999
2021,9,SP,3523701,3614,13018.73
2021,9,SP,3508900,215,1052.77
2021,8,SP,3503307,128591,935773.2100000009
2021,8,SP,3515103,45943,148815.4
2021,8,SP,3552502,334275,2223596.0999999912
2021,8,SP,3514403,82169,1014463.4100000024
2021,8,SP,3512308,22799,75998.93999999999
2021,8,SP,3545001,7777,46795.28
2021,8,SP,3552007,5101,32940.96
2021,8,SP,3529906,28777,93572.75000000004
2021,8,SP,3503950,194,764.9399999999998
2024,2,SP,3507001,72605,233118.62000000005
2024,2,SP,3527207,215052,1005427.2099999998
2024,2,SP,3532603,11616,69524.36000000002
2024,2,SP,3532868,3557,19737.979999999996
2024,2,SP,3518107,9132,165.39999999999995
2024,2,SP,3544707,1428,12916.900000000001
2024,2,SP,3532108,3227,14281.45
2023,5,SP,3513603,15068,74755.78000000003
2023,5,SP,3533007,33940,115481.09
2023,5,SP,3550506,6551,38756.18
2023,5,SP,3540606,140937,499619.7899999968
2023,5,SP,3543006,2166,22563.429999999997
