id_municipio,ano,qtd_estabelecimentos,total_leitos,qtd_profissionais,populacao,EPC,PPC
3527900,2021,3,0,53,2623,1.143728555089592,20.205871139916127
3527900,2022,3,0,50,2661,1.1273957158962795,18.789928598271327
3527900,2023,3,0,70,2661,1.1273957158962795,26.305900037579857
3527900,2024,4,0,74,2699,1.4820303816228233,27.41756206002223
3528007,2021,32,24,251,17263,1.8536754909343685,14.539767132016452
3528007,2022,35,30,235,16829,2.0797433002555112,13.963990730287005
3528007,2023,35,24,267,16829,2.0797433002555112,15.865470319092044
3528007,2024,38,24,262,17120,2.2196261682242993,15.30373831775701
3528106,2021,11,17,110,8174,1.3457303645705898,13.457303645705897
3528106,2022,10,17,120,7481,1.336719689881032,16.040636278572386
3528106,2023,11,14,131,7481,1.4703916588691353,17.51102793744152
3528106,2024,10,14,130,7587,1.3180440226703571,17.13457229471464
3528205,2021,4,0,52,3686,1.0851871947911014,14.10743353228432
3528205,2022,4,0,69,3963,1.0093363613424173,17.4110522331567
3528205,2023,4,0,77,3963,1.0093363613424173,19.429724955841532
3528205,2024,4,0,92,4048,0.9881422924901185,22.727272727272727
3528304,2021,5,0,56,3086,1.6202203499675956,18.14646791963707
3528304,2022,4,0,54,3165,1.2638230647709319,17.061611374407583
3528304,2023,4,0,63,3165,1.2638230647709319,19.90521327014218
3528304,2024,4,0,70,3212,1.2453300124533002,21.793275217932752
3528403,2021,68,0,407,47723,1.4248894662950777,8.528382540913187
3528403,2022,70,0,414,50027,1.3992444080196693,8.275531213144902
3528403,2023,70,0,494,50027,1.3992444080196693,9.874667679453095
3528403,2024,71,0,527,51660,1.3743708865660085,10.201316298877273
3528502,2021,62,72,1025,103645,0.5981957643880554,9.889526749963819
3528502,2022,55,47,1011,93853,0.5860228229252128,10.772164981407094
3528502,2023,56,32,948,93853,0.5966777833420349,10.100902475147306
3528502,2024,54,32,1156,97399,0.554420476596269,11.868705017505313
3528601,2021,15,0,149,9972,1.5042117930204573,14.941837144003209
3528601,2022,15,0,147,9871,1.5196028771147807,14.89210819572485
3528601,2023,15,0,180,9871,1.5196028771147807,18.23523452537737
3528601,2024,15,0,228,10092,1.4863258026159334,22.592152199762186
3528700,2021,5,0,69,6039,0.8279516476237788,11.425732737208149
3528700,2022,5,0,68,4573,1.0933741526350316,14.869888475836431
3528700,2023,5,0,65,4573,1.0933741526350316,14.213863984255411
3528700,2024,5,0,66,4627,1.080613788631943,14.264102009941647
3528809,2021,15,17,200,14069,1.066173857417016,14.215651432226881
3528809,2022,15,17,204,12673,1.1836187169573107,16.097214550619427
3528809,2023,16,17,213,12673,1.2625266314211314,16.807385780793812
3528809,2024,17,17,220,12826,1.3254327147980665,17.152658662092627
3528858,2021,4,0,87,3097,1.2915724895059735,28.091701646754924
3528858,2022,4,0,96,3292,1.215066828675577,29.16160388821385
3528858,2023,4,0,121,3292,1.215066828675577,36.755771567436206
3528858,2024,4,0,87,3392,1.1792452830188678,25.64858490566038
3528908,2021,4,0,44,4098,0.9760858955588092,10.736944851146902
3528908,2022,4,0,46,3513,1.138627953316254,13.09422146313692
3528908,2023,4,0,50,3513,1.138627953316254,14.232849416453174
3528908,2024,4,0,48,3539,1.1302627860977679,13.563153433173213
3529005,2021,977,781,6667,242249,4.0330403840676325,27.521269437644737
3529005,2022,1008,780,7128,237627,4.241942203537477,29.996591296443583
3529005,2023,1033,712,7517,237627,4.347149103426799,31.633610658721445
3529005,2024,1075,671,8196,246627,4.358809051725886,33.232371151577084
3529104,2021,3,0,48,2101,1.4278914802475011,22.846263683960018
3529104,2022,3,0,46,1860,1.6129032258064515,24.731182795698924
3529104,2023,3,0,47,1860,1.6129032258064515,25.268817204301076
3529104,2024,3,0,55,1870,1.6042780748663101,29.41176470588235
3529203,2021,42,30,398,26791,1.5676906423799037,14.855735134933374
3529203,2022,44,38,492,24881,1.7684176681001569,19.774124834210845
3529203,2023,48,30,434,24881,1.9291829106547165,17.443028817169726
3529203,2024,45,30,451,25299,1.7787264318747777,17.82679157278944
3529302,2021,227,189,1386,84069,2.700162961376964,16.486457552724545
3529302,2022,237,166,1507,79033,2.9987473586982656,19.0679842597396
3529302,2023,256,166,1638,79033,3.2391532650917974,20.725519719610794
3529302,2024,274,167,1766,80998,3.3827995752981557,21.803007481666214
3529401,2021,304,391,5728,481725,0.6310654419014998,11.890601484249313
3529401,2022,310,612,5883,418261,0.7411640100320135,14.065380229091405
3529401,2023,316,473,6127,418261,0.7555091199036008,14.648748030535957
3529401,2024,354,463,6247,429380,0.8244445479528623,14.548884438026922
3529500,2021,8,0,103,5638,1.4189428875487762,18.268889677190494
3529500,2022,8,0,100,6159,1.298912161065108,16.23640201331385
3529500,2023,8,0,113,6159,1.298912161065108,18.347134275044652
3529500,2024,8,0,122,6369,1.2560841576385617,19.15528340398807
3529609,2021,6,0,62,3813,1.5735641227380015,16.260162601626018
3529609,2022,7,0,66,4572,1.5310586176727907,14.435695538057743
3529609,2023,7,0,67,4572,1.5310586176727907,14.654418197725285
3529609,2024,7,0,70,4697,1.4903129657228018,14.903129657228018
3529658,2021,2,0,49,1903,1.050972149238045,25.748817656332108
3529658,2022,2,0,51,1952,1.0245901639344264,26.12704918032787
3529658,2023,2,0,49,1952,1.0245901639344264,25.102459016393443
3529658,2024,3,0,49,1988,1.5090543259557343,24.64788732394366
3529708,2021,45,76,350,22480,2.0017793594306053,15.569395017793594
3529708,2022,48,76,416,19441,2.4690087958438354,21.398076230646573
3529708,2023,47,56,416,19441,2.4175711125970887,21.398076230646573
3529708,2024,59,56,449,19655,3.001780717374714,22.844060035614348
3529807,2021,11,6,150,13023,0.8446594486677418,11.51808339092375
3529807,2022,11,6,153,11230,0.9795191451469277,13.624220837043634
3529807,2023,11,6,169,11230,0.9795191451469277,15.048975957257348
3529807,2024,14,6,177,11349,1.233588862454842,15.596087761036214
3529906,2021,18,0,277,19511,0.9225565065860284,14.197119573573882
3529906,2022,19,0,308,18553,1.0240931385759715,16.60108877270522
3529906,2023,19,0,306,18553,1.0240931385759715,16.493289494960383
3529906,2024,19,0,304,18679,1.0171850741474382,16.27496118635901
3530003,2021,5,0,76,3125,1.6,24.32
3530003,2022,5,0,79,3126,1.599488163787588,25.27191298784389
3530003,2023,5,0,83,3126,1.599488163787588,26.55150351887396
3530003,2024,5,0,79,3199,1.5629884338855893,24.69521725539231
3530102,2021,61,58,620,29844,2.0439619353974,20.774695081088325
3530102,2022,65,62,598,27983,2.3228388664546333,21.370117571382625
3530102,2023,68,65,627,27983,2.430046814137155,22.406461065647
3530102,2024,70,75,695,28737,2.4358840519191287,24.184848801197063
3530201,2021,25,0,320,18415,1.3575889220743957,17.377138202552267
3530201,2022,24,23,347,15917,1.5078218257209273,21.800590563548408
3530201,2023,25,23,356,15917,1.5706477351259658,22.366023748193754
3530201,2024,25,23,366,16069,1.5557906528097578,22.776775157134857
3530300,2021,144,65,645,60768,2.3696682464454977,10.614139020537124
3530300,2022,148,65,681,63337,2.336706822236607,10.752009094210335
3530300,2023,149,61,732,63337,2.3524953818463143,11.557225634305382
3530300,2024,160,61,817,65485,2.443307627701,12.476139573948231
3530409,2021,2,0,65,4966,0.4027386226339106,13.089005235602095
3530409,2022,2,0,64,4669,0.42835724994645535,13.707431998286571
3530409,2023,2,0,68,4669,0.42835724994645535,14.564146498179483
3530409,2024,2,0,72,4771,0.4191993292810732,15.091175854118633
3530508,2021,250,105,1358,69072,3.61941162844568,19.660643965716933
3530508,2022,251,105,1348,67681,3.708574045891757,19.91696340184099
3530508,2023,256,117,1378,67681,3.782450022901553,20.360219263899765
3530508,2024,265,117,1431,69324,3.8226299694189603,20.642201834862387
3530607,2021,282,856,9926,455587,0.6189816654118753,21.78727663432012
3530607,2022,365,822,11201,451505,0.8084074373484236,24.8081416595608
3530607,2023,326,768,10998,451505,0.7220296563714688,24.35853423550127
3530607,2024,420,752,11651,468120,0.8972058446552166,24.888917371614113
3530706,2021,382,321,2346,154146,2.478170046579217,15.21933751119069
3530706,2022,391,335,2545,153658,2.544612060550053,16.562756250894843
3530706,2023,395,290,2875,153658,2.5706438974866264,18.71038279816215
3530706,2024,417,290,3246,159735,2.6105737627946284,20.32115691614236
3530805,2021,251,140,2312,94098,2.6674318263937598,24.57012901443176
3530805,2022,264,130,2357,92558,2.8522656064305627,25.465113766503165
3530805,2023,279,116,2357,92558,3.0143261522504807,25.465113766503165
3530805,2024,292,116,2521,95534,3.056503443800113,26.388510896644128
3530904,2021,4,0,48,3523,1.1353959693443088,13.624751632131705
3530904,2022,4,0,54,3722,1.0746910263299303,14.508328855454057
3530904,2023,4,0,60,3722,1.0746910263299303,16.12036539494895
3530904,2024,4,0,61,3815,1.0484927916120577,15.98951507208388
3531001,2021,7,0,79,2274,3.0782761653474053,34.740545294635
3531001,2022,7,0,82,1937,3.613835828600929,42.333505420753745
3531001,2023,7,0,82,1937,3.613835828600929,42.333505420753745
3531001,2024,7,0,78,1954,3.5823950870010237,39.91811668372569
3531100,2021,46,18,521,58567,0.7854252394693257,8.895794560076494
3531100,2022,45,72,539,61951,0.7263805265451728,8.700424529063291
3531100,2023,45,72,541,61951,0.7263805265451728,8.732708108020855
3531100,2024,44,18,584,64519,0.6819696523504705,9.051597203924425
3531209,2021,15,0,110,8181,1.8335166850018336,13.445789023346778
3531209,2022,15,0,108,8627,1.7387272516517909,12.518836211892895
3531209,2023,16,0,113,8627,1.8546424017619103,13.098411962443492
3531209,2024,18,0,130,8873,2.0286261692775835,14.651189000338105
3531308,2021,222,101,793,51039,4.349615000293893,15.537138266815573
3531308,2022,229,104,896,47574,4.813553621726153,18.833816790683986
3531308,2023,238,95,919,47574,5.002732585025433,19.317274141337705
3531308,2024,246,97,1049,48725,5.048742945100051,21.528989225243713
3531407,2021,52,57,273,25651,2.0272114147596585,10.642859927488207
3531407,2022,52,57,286,22280,2.333931777378815,12.836624775583482
3531407,2023,53,57,291,22280,2.378815080789946,13.061041292639137
3531407,2024,56,57,304,22650,2.4724061810154527,13.421633554083884
3531506,2021,41,40,271,18928,2.166103127641589,14.317413355874894
3531506,2022,45,40,292,18151,2.4792022478100377,16.08726791912291
3531506,2023,49,40,316,18151,2.699575780948708,17.409509117954933
3531506,2024,52,40,338,18363,2.8317812993519578,18.406578445787726
3531605,2021,5,0,62,4166,1.200192030724916,14.882381180988958
3531605,2022,5,0,61,4222,1.1842728564661298,14.448128848886784
3531605,2023,6,0,78,4222,1.4211274277593557,18.474656560871626
3531605,2024,6,0,84,4301,1.3950244129272262,19.530341780981168
3531704,2021,7,0,94,4739,1.4771048744460857,19.835408313990296
3531704,2022,7,0,92,4138,1.6916384726921219,22.232962783953603
3531704,2023,7,0,94,4138,1.6916384726921219,22.716288061865637
3531704,2024,10,0,104,4205,2.378121284185493,24.732461355529132
3531803,2021,66,22,615,61707,1.0695707132091983,9.96645437308571
3531803,2022,73,22,682,64662,1.1289474498159662,10.547152887321765
3531803,2023,77,22,662,64662,1.1908075840524572,10.237852216139308
3531803,2024,72,22,715,67296,1.0699001426533523,10.62470280551593
3531902,2021,76,35,535,33598,2.262039407107566,15.92356687898089
3531902,2022,79,53,580,27933,2.828196040525543,20.763970930440696
3531902,2023,83,53,636,27933,2.9713958400458242,22.768768123724627
3531902,2024,89,54,688,28561,3.116137390147404,24.08879240922937
3532009,2021,18,17,155,13936,1.2916188289322619,11.122273249138921
3532009,2022,21,17,169,13720,1.530612244897959,12.317784256559767
3532009,2023,21,19,176,13720,1.530612244897959,12.827988338192421
3532009,2024,24,11,188,14081,1.7044244016760173,13.351324479795469
3532058,2021,5,0,73,4831,1.03498240529911,15.110743117367004
3532058,2022,6,0,74,4034,1.487357461576599,18.34407535944472
3532058,2023,6,0,64,4034,1.487357461576599,15.865146256817054
3532058,2024,6,0,72,4079,1.4709487619514587,17.651385143417507
3532108,2021,6,0,67,4525,1.3259668508287294,14.806629834254144
3532108,2022,6,0,72,3737,1.6055659620016056,19.266791544019267
3532108,2023,6,0,86,3737,1.6055659620016056,23.013112122023013
3532108,2024,6,0,78,3763,1.5944724953494553,20.728142439542918
3532157,2021,4,0,73,3215,1.244167962674961,22.706065318818037
3532157,2022,4,0,70,2660,1.5037593984962407,26.31578947368421
3532157,2023,6,0,76,2660,2.255639097744361,28.57142857142857
3532157,2024,6,0,75,2699,2.223045572434235,27.788069655427936
3532207,2021,5,0,81,4950,1.0101010101010102,16.363636363636363
3532207,2022,5,0,80,5713,0.8751969193068441,14.003150708909505
3532207,2023,6,0,101,5713,1.050236303168213,17.67897776999825
3532207,2024,6,0,101,5908,1.015572105619499,17.095463777928234
3532306,2021,7,0,64,6624,1.0567632850241546,9.66183574879227
3532306,2022,6,0,73,6999,0.8572653236176596,10.430061437348193
3532306,2023,6,0,71,6999,0.8572653236176596,10.14430632947564
3532306,2024,6,0,74,7134,0.8410428931875525,10.372862349313149
3532405,2021,9,11,130,18866,0.47704865896321424,6.890702851690873
3532405,2022,10,11,135,18217,0.5489378053466543,7.410660372179833
3532405,2023,10,11,180,18217,0.5489378053466543,9.880880496239776
3532405,2024,10,11,198,18620,0.5370569280343717,10.633727175080558
3532504,2021,16,21,110,8917,1.794325445777728,12.33598743972188
3532504,2022,16,21,112,9699,1.649654603567378,11.547582224971647
3532504,2023,15,21,104,9699,1.546551190844417,10.722754923187958
3532504,2024,14,21,97,9921,1.4111480697510332,9.77724019756073
3532603,2021,39,39,267,11575,3.369330453563715,23.06695464362851
3532603,2022,41,39,269,9852,4.16159155501421,27.304100690215186
3532603,2023,43,39,298,9852,4.364596021112464,30.24766544863987
3532603,2024,46,39,310,9944,4.625905068382945,31.174577634754627
3532702,2021,4,0,50,5381,0.7433562534844824,9.29195316855603
3532702,2022,4,0,82,4750,0.8421052631578948,17.263157894736842
3532702,2023,4,0,93,4750,0.8421052631578948,19.578947368421055
3532702,2024,4,0,95,4860,0.823045267489712,19.54732510288066
3532801,2021,5,0,123,7161,0.6982265046781175,17.176372015081693
3532801,2022,5,0,142,6693,0.7470491558344539,21.21619602569849
3532801,2023,5,0,171,6693,0.7470491558344539,25.549081129538322
3532801,2024,5,0,168,6858,0.7290755322251385,24.49693788276465
3532827,2021,8,0,114,9962,0.8030515960650472,11.443485243926922
3532827,2022,9,0,101,8497,1.0591973637754502,11.886548193480051
3532827,2023,10,0,148,8497,1.1768859597505001,17.417912204307402
3532827,2024,10,0,131,8631,1.1586142973004288,15.177847294635615
3532843,2021,3,0,39,1824,1.644736842105263,21.38157894736842
3532843,2022,3,0,45,2032,1.4763779527559056,22.14566929133858
3532843,2023,3,0,44,2032,1.4763779527559056,21.653543307086615
3532843,2024,3,0,47,2058,1.4577259475218658,22.8377065111759
3532868,2021,4,0,49,1290,3.10077519379845,37.984496124031004
3532868,2022,4,0,46,1062,3.766478342749529,43.314500941619585
3532868,2023,4,0,52,1062,3.766478342749529,48.964218455743875
3532868,2024,4,0,57,1074,3.7243947858473,53.072625698324025
3532900,2021,20,14,165,11519,1.736261828283705,14.324160083340567
3532900,2022,21,14,167,9311,2.2553968424444206,17.935774889915155
3532900,2023,23,14,173,9311,2.4701965417248415,18.580173987756417
3532900,2024,24,14,191,9459,2.537266095781795,20.192409345596786
3533007,2021,30,56,297,21871,1.3716793928032553,13.579625988752229
3533007,2022,33,56,301,19419,1.6993665997219218,15.50028322776662
3533007,2023,35,56,312,19419,1.8023585148565837,16.06673876100726
3533007,2024,36,56,314,19725,1.8250950570342206,15.918884664131813
3533106,2021,4,0,53,2333,1.7145306472353192,22.71753107586798
3533106,2022,4,0,59,2156,1.8552875695732838,27.36549165120594
3533106,2023,6,0,57,2156,2.782931354359926,26.437847866419293
3533106,2024,6,0,58,2188,2.742230347349177,26.508226691042047
3533205,2021,8,0,71,4135,1.9347037484885128,17.17049576783555
3533205,2022,9,0,84,4609,1.9527012367107832,18.22521154263398
3533205,2023,9,0,91,4609,1.9527012367107832,19.74397917118681
3533205,2024,8,0,92,4795,1.6684045881126173,19.1866527632951
3533254,2021,3,0,74,6057,0.49529470034670625,12.217269275218754
3533254,2022,3,0,72,4412,0.6799637352674524,16.319129646418858
3533254,2023,4,0,67,4412,0.9066183136899365,15.185856754306437
3533254,2024,4,0,91,4469,0.895054822107854,20.362497202953683
3533304,2021,4,0,39,4217,0.9485416172634574,9.24828076831871
3533304,2022,4,0,49,2837,1.4099400775467041,17.271765949947127
3533304,2023,4,0,50,2837,1.4099400775467041,17.6242509693338
3533304,2024,5,0,44,2838,1.7618040873854828,15.503875968992247
3533403,2021,78,50,629,61716,1.2638537818393933,10.191846522781775
3533403,2022,75,36,699,62019,1.2093068253277222,11.27073961205437
3533403,2023,76,18,558,62019,1.2254309163320918,8.997242780438253
3533403,2024,81,18,627,64228,1.2611322164787941,9.762097527558074
3533502,2021,107,72,574,41765,2.5619537890578234,13.74356518616066
3533502,2022,112,71,626,38324,2.9224506836447133,16.334411856799917
3533502,2023,119,62,737,38324,3.105103851372508,19.230769230769234
3533502,2024,130,62,928,39435,3.2965639660200328,23.532395080512238
3533601,2021,24,0,114,7522,3.1906407870247273,15.155543738367456
3533601,2022,22,0,125,7391,2.976593153835746,16.912461101339467
3533601,2023,22,0,126,7391,2.976593153835746,17.047760790150182
3533601,2024,22,0,125,7550,2.9139072847682117,16.55629139072848
3533700,2021,4,0,44,4294,0.9315323707498836,10.246856078248719
3533700,2022,4,0,45,4331,0.9235742322789194,10.390210113137844
3533700,2023,4,0,50,4331,0.9235742322789194,11.544677903486493
3533700,2024,4,0,54,4412,0.9066183136899365,12.239347234814144
3533809,2021,4,0,29,2447,1.6346546791990193,11.851246424192889
3533809,2022,4,0,29,2512,1.5923566878980893,11.544585987261145
3533809,2023,4,0,36,2512,1.5923566878980893,14.331210191082803
3533809,2024,4,0,40,2540,1.574803149606299,15.748031496062993
3533908,2021,159,72,950,55477,2.866052598374101,17.12421363808425
3533908,2022,166,62,1008,55074,3.0141264480517123,18.30264734720558
3533908,2023,173,57,1064,55074,3.14122816574064,19.319461088717
3533908,2024,188,57,1099,56701,3.3156381721662758,19.38237420856775
3534005,2021,7,0,99,4462,1.568803227252353,22.187359928283282
3534005,2022,7,0,99,4771,1.467197652483756,20.750366799413122
3534005,2023,7,0,94,4771,1.467197652483756,19.702368476210438
3534005,2024,7,0,93,4912,1.4250814332247557,18.933224755700326
3534104,2021,12,0,63,6569,1.8267620642411326,9.590500837265946
3534104,2022,12,0,59,6085,1.9720624486442069,9.695973705834017
3534104,2023,12,0,125,6085,1.9720624486442069,20.542317173377157
3534104,2024,13,0,156,6180,2.103559870550162,25.24271844660194
3534203,2021,17,0,121,7318,2.323039081716316,16.534572287510247
3534203,2022,17,0,152,6024,2.8220451527224437,25.232403718459494
3534203,2023,17,0,146,6024,2.8220451527224437,24.236387782204513
3534203,2024,17,0,163,6145,2.7664768104149715,26.525630593978843
3534302,2021,191,56,647,44682,4.27465198513943,14.480103844948749
3534302,2022,200,56,671,38319,5.219342884730812,17.510895378271876
3534302,2023,214,56,700,38319,5.58469688666197,18.267700096557842
3534302,2024,227,56,730,39193,5.791850585563749,18.625775010843775
3534401,2021,1051,952,15658,701428,1.498371892767326,22.323032442388953
3534401,2022,1114,937,16903,728615,1.5289281719426584,23.19880869869547
3534401,2023,1162,924,16534,728615,1.5948065850963815,22.692368397576224
3534401,2024,1210,898,16997,756952,1.5985161542607722,22.45452816030607
3534500,2021,4,0,57,2603,1.536688436419516,21.897810218978105
3534500,2022,4,0,62,2470,1.6194331983805668,25.101214574898783
3534500,2023,4,0,72,2470,1.6194331983805668,29.1497975708502
3534500,2024,4,0,82,2504,1.5974440894568689,32.74760383386582
3534609,2021,84,63,467,33118,2.5363850474062444,14.101093061175192
3534609,2022,84,67,481,31272,2.686108979278588,15.381171655154771
3534609,2023,94,59,516,31272,3.005883857764134,16.500383729854182
3534609,2024,103,59,534,32099,3.2088227047571576,16.63603227514876
3534708,2021,448,227,2432,115139,3.8909492005315314,21.122295660028314
3534708,2022,471,173,2409,103970,4.530152928729441,23.170145234202174
3534708,2023,492,179,2540,103970,4.7321342695008175,24.430124074252188
3534708,2024,488,179,2704,106877,4.56599642579788,25.30011134294563
3534757,2021,30,22,257,10712,2.8005974607916353,23.991784914115012
3534757,2022,30,22,246,10294,2.914319020788809,23.897415970468234
3534757,2023,32,22,266,10294,3.1086069555080633,25.84029531766077
3534757,2024,34,22,281,10596,3.2087580218950547,26.519441298603248
3534807,2021,8,0,90,8676,0.9220839096357768,10.37344398340249
3534807,2022,8,0,107,7779,1.0284098213137935,13.754981360071989
3534807,2023,10,0,101,7779,1.285512276642242,12.983673994086644
3534807,2024,10,0,114,7901,1.2656625743576764,14.428553347677509
3534906,2021,28,22,190,14326,1.954488342873098,13.262599469496022
3534906,2022,29,22,245,14877,1.949317738791423,16.468374000134435
3534906,2023,30,0,227,14877,2.016535591853196,15.258452645022519
3534906,2024,32,0,251,15217,2.102911217717027,16.49470986396793
3535002,2021,18,0,179,13285,1.3549115543846444,13.473842679713965
3535002,2022,22,0,252,11476,1.9170442662948763,21.958870686650403
3535002,2023,23,0,214,11476,2.0041826420355524,18.647612408504706
3535002,2024,23,0,220,11689,1.9676619043545214,18.821113867738898
3535101,2021,18,0,149,13691,1.3147323058943832,10.883061865459062
3535101,2022,19,0,228,9650,1.9689119170984457,23.626943005181346
3535101,2023,20,0,200,9650,2.0725388601036268,20.72538860103627
3535101,2024,24,0,192,9709,2.471933257802039,19.775466062416314
3535200,2021,13,16,133,9173,1.4172026599803773,14.499073367491551
3535200,2022,13,21,136,8903,1.4601819611366955,15.2757497472762
3535200,2023,14,16,140,8903,1.5725036504549028,15.72503650454903
3535200,2024,16,16,140,8994,1.77896375361352,15.5659328441183
3535309,2021,51,36,450,22322,2.2847415106173283,20.15948391721172
3535309,2022,55,34,508,19594,2.806981729100745,25.926303970603247
3535309,2023,56,28,466,19594,2.8580177605389405,23.782790650199043
3535309,2024,47,28,500,19767,2.3777002074164013,25.294683057621288
3535408,2021,20,15,225,15944,1.2543903662819869,14.111891620672353
3535408,2022,20,15,232,14964,1.3365410318096766,15.503875968992247
3535408,2023,20,15,234,14964,1.3365410318096766,15.637530072173215
3535408,2024,19,0,199,15214,1.2488497436571577,13.08005784146181
3535507,2021,118,75,718,46180,2.555218709398008,15.547856214811606
3535507,2022,119,84,756,41120,2.8939688715953307,18.385214007782103
3535507,2023,122,80,791,41120,2.96692607003891,19.2363813229572
3535507,2024,128,80,855,42087,3.041319172190938,20.315061657994153
3535606,2021,16,0,212,18302,0.874221396568681,11.583433504535023
3535606,2022,18,0,213,17667,1.0188487009679064,12.056376294786892
3535606,2023,18,0,228,17667,1.0188487009679064,12.905416878926813
3535606,2024,20,0,228,17950,1.1142061281337048,12.701949860724234
3535705,2021,9,0,91,6536,1.3769889840881273,13.922888616891065
3535705,2022,11,0,115,6099,1.8035743564518774,18.855550090178717
3535705,2023,8,0,115,6099,1.311690441055911,18.855550090178717
3535705,2024,12,0,182,6211,1.9320560296248592,29.302849782643694
3535804,2021,51,16,233,20588,2.4771711676704875,11.317272197396541
3535804,2022,52,23,244,19395,2.6811033771590616,12.580562000515597
3535804,2023,52,17,227,19395,2.6811033771590616,11.704047434905902
3535804,2024,54,17,247,19799,2.727410475276529,12.47537754432042
3535903,2021,3,0,67,4112,0.7295719844357976,16.29377431906615
3535903,2022,2,0,75,4031,0.4961548002976929,18.605805011163483
3535903,2023,2,0,61,4031,0.4961548002976929,15.132721409079632
3535903,2024,2,0,62,4111,0.48649963512527367,15.081488688883484
3536000,2021,10,25,96,10934,0.9145783793671117,8.779952441924273
3536000,2022,11,25,97,10580,1.0396975425330812,9.168241965973534
3536000,2023,11,25,108,10580,1.0396975425330812,10.207939508506616
3536000,2024,11,25,122,10729,1.0252586447944823,11.371050424084258
3536109,2021,4,0,96,6579,0.6079951360389116,14.59188326493388
3536109,2022,4,0,95,7153,0.5592059275828324,13.281140780092269
3536109,2023,4,0,96,7153,0.5592059275828324,13.420942261987976
3536109,2024,4,0,100,7382,0.541858574911948,13.546464372798699
3536208,2021,29,146,1581,19797,1.4648684144062232,79.86058493711168
3536208,2022,31,156,1592,19233,1.6118130296885562,82.7743981698123
3536208,2023,31,146,1639,19233,1.6118130296885562,85.21811469869495
3536208,2024,33,146,1624,19576,1.6857376379239886,82.95872496935023
3536257,2021,2,0,64,2177,0.9186954524575104,29.398254478640332
3536257,2022,2,0,63,2892,0.6915629322268326,21.784232365145225
3536257,2023,2,0,62,2892,0.6915629322268326,21.43845089903181
3536257,2024,2,0,61,3001,0.6664445184938355,20.326557814061978
3536307,2021,18,22,260,14941,1.2047386386453383,17.40178033598822
3536307,2022,19,22,231,14512,1.3092613009922822,15.917861080485117
3536307,2023,19,22,290,14512,1.3092613009922822,19.983461962513783
3536307,2024,18,22,308,14837,1.2131832580710387,20.75891352699333
3536406,2021,6,0,98,7540,0.7957559681697612,12.9973474801061
3536406,2022,6,0,156,7955,0.754242614707731,19.610307982401004
3536406,2023,7,0,150,7955,0.8799497171590195,18.856065367693272
3536406,2024,8,0,154,8200,0.975609756097561,18.78048780487805
3536505,2021,192,76,2141,114508,1.6767387431445837,18.69738358891955
3536505,2022,198,135,2360,110537,1.7912554167382868,21.35031708839574
3536505,2023,220,119,2090,110537,1.9902837963758744,18.907696065570804
3536505,2024,224,80,2335,115690,1.9362088339528047,20.183248336070534
3536570,2021,3,0,39,1835,1.6348773841961854,21.25340599455041
3536570,2022,3,0,42,2090,1.4354066985645932,20.095693779904305
3536570,2023,2,0,44,2090,0.9569377990430622,21.052631578947366
3536570,2024,3,0,58,2146,1.3979496738117427,27.027027027027028
3536604,2021,8,15,112,8973,0.8915635796277721,12.481890114788811
3536604,2022,8,15,111,7400,1.0810810810810811,15.0
3536604,2023,8,11,110,7400,1.0810810810810811,14.864864864864865
3536604,2024,10,24,112,7430,1.3458950201884252,15.074024226110364
3536703,2021,86,35,685,47523,1.80965006417945,14.414073185615385
3536703,2022,88,35,759,44827,1.9631025944185425,16.93175987685993
3536703,2023,89,52,800,44827,1.9854105784460259,17.84638722198675
3536703,2024,96,49,882,46223,2.076888129286286,19.081409687817754
3536802,2021,5,0,96,6127,0.8160600620205648,15.668353190794841
3536802,2022,5,0,97,6557,0.7625438462711607,14.793350617660515
3536802,2023,5,0,100,6557,0.7625438462711607,15.250876925423212
3536802,2024,5,0,81,6718,0.7442691277165823,12.057159869008634
3536901,2021,5,0,56,2468,2.025931928687196,22.690437601296598
3536901,2022,5,0,53,2787,1.794043774668102,19.01686401148188
3536901,2023,5,0,55,2787,1.794043774668102,19.73448152134912
3536901,2024,6,0,54,2848,2.106741573033708,18.960674157303373
3537008,2021,25,55,276,16876,1.4813936951884332,16.354586394880304
3537008,2022,26,55,285,15525,1.674718196457327,18.357487922705314
3537008,2023,25,55,270,15525,1.6103059581320451,17.391304347826086
3537008,2024,25,55,293,15742,1.5881082454580104,18.61262863676788
3537107,2021,68,76,520,48992,1.387981711299804,10.61397779229262
3537107,2022,70,81,530,43112,1.6236778623121173,12.293560957506031
3537107,2023,75,76,647,43112,1.7396548524772684,15.00742252737057
3537107,2024,79,76,571,44332,1.782008481458089,12.88008661914644
3537156,2021,8,0,59,3109,2.5731746542296556,18.977163074943714
3537156,2022,9,0,68,2804,3.209700427960057,24.251069900142657
3537156,2023,9,0,74,2804,3.209700427960057,26.39087018544936
3537156,2024,9,0,80,2838,3.171247357293869,28.188865398167724
3537206,2021,12,0,199,11507,1.0428434865733902,17.29382115234205
3537206,2022,14,3,204,11281,1.2410247318500134,18.083503235528763
3537206,2023,14,3,209,11281,1.2410247318500134,18.526726354046627
3537206,2024,14,3,193,11539,1.2132767137533582,16.725886125314155
3537305,2021,197,99,1204,64098,3.0734188274205123,18.78373740210303
